Report Date,Load Type,Load Weight,Dropoff Site,Route Type,Route Number,day_of_week,month,quarter,is_weekend,rolling_7_load_weight
1097452,7,21040.0,28,9,748,0,10,4,0,10025.714285714286
1097452,15,6080.0,18,18,1015,0,10,4,0,10314.285714285714
1097452,7,29680.0,28,9,749,0,10,4,0,12431.42857142857
1097452,15,5800.0,18,18,1018,0,10,4,0,12688.57142857143
1097452,7,2380.0,28,9,548,0,10,4,0,12148.57142857143
1097452,14,5000.0,18,18,1017,0,10,4,0,10745.714285714286
1097452,13,3440.0,9,2,49,0,10,4,0,10488.57142857143
1097452,14,1140.0,18,18,1013,0,10,4,0,7645.714285714285
1097452,1,5960.0,14,1,36,0,10,4,0,7628.571428571428
1097452,1,4000.0,14,1,36,0,10,4,0,3960.0
1097452,14,4400.0,18,18,1008,0,10,4,0,3760.0
1097452,1,4000.0,14,1,36,0,10,4,0,3991.4285714285716
1097452,7,10800.0,28,9,537,0,10,4,0,4820.0
1097452,15,5360.0,18,18,1028,0,10,4,0,5094.285714285715
1097452,7,13500.0,28,9,529,0,10,4,0,6860.0
1097452,7,8540.0,28,9,554,0,10,4,0,7228.571428571428
1097452,2,14000.0,28,2,49,0,10,4,0,8657.142857142857
1097452,7,8420.0,28,9,560,0,10,4,0,9231.42857142857
1097452,15,7560.0,18,18,1012,0,10,4,0,9740.0
1097452,1,4000.0,14,1,36,0,10,4,0,8768.57142857143
1097452,7,24400.0,28,9,760,0,10,4,0,11488.57142857143
1097452,7,18980.0,28,9,534,0,10,4,0,12271.42857142857
1097452,7,15680.0,28,9,560,0,10,4,0,13291.42857142857
1097452,15,2060.0,18,18,1016,0,10,4,0,11585.714285714286
1097452,7,6380.0,28,9,557,0,10,4,0,11294.285714285714
1097452,15,2760.0,18,18,1013,0,10,4,0,10608.57142857143
1097452,18,5940.0,26,34,133,0,10,4,0,10885.714285714286
1097452,15,9400.0,18,18,1030,0,10,4,0,8742.857142857143
1097452,14,620.0,18,20,116,0,10,4,0,6120.0
1097452,2,4300.0,26,2,49,0,10,4,0,4494.285714285715
1097452,7,24920.0,28,9,761,0,10,4,0,7760.0
1097452,15,1040.0,18,18,1023,0,10,4,0,6997.142857142857
1097452,7,31400.0,28,9,762,0,10,4,0,11088.57142857143
1097452,14,4140.0,18,18,1027,0,10,4,0,10831.42857142857
1097452,14,4720.0,18,18,1020,0,10,4,0,10162.857142857143
1097452,15,4700.0,18,18,1020,0,10,4,0,10745.714285714286
1097452,15,3200.0,18,18,1017,0,10,4,0,10588.57142857143
1097452,14,4680.0,18,18,1018,0,10,4,0,7697.142857142857
1097452,14,1760.0,18,18,1021,0,10,4,0,7800.0
1097452,18,9160.0,26,34,129,0,10,4,0,4622.857142857143
1097452,7,14520.0,28,9,557,0,10,4,0,6105.714285714285
1097452,1,4000.0,14,1,36,0,10,4,0,6002.857142857143
1097539,1,9860.0,14,1,36,1,10,4,0,6740.0
1097539,14,1780.0,18,18,1123,1,10,4,0,6537.142857142857
1097539,15,8460.0,18,18,1119,1,10,4,0,7077.142857142857
1097539,14,5600.0,18,18,1111,1,10,4,0,7625.714285714285
1097539,2,6400.0,26,2,49,1,10,4,0,7231.428571428572
1097539,2,3580.0,26,2,49,1,10,4,0,5668.571428571428
1097539,14,860.0,18,18,1113,1,10,4,0,5220.0
1097539,15,12900.0,18,18,1116,1,10,4,0,5654.285714285715
1097539,15,4000.0,18,18,1103,1,10,4,0,5971.428571428572
1097539,7,8560.0,28,9,604,1,10,4,0,5985.714285714285
1097539,1,4000.0,14,1,36,1,10,4,0,5757.142857142857
1097539,15,1860.0,18,18,1110,1,10,4,0,5108.571428571428
1097539,2,15100.0,28,2,49,1,10,4,0,6754.285714285715
1097539,1,4000.0,14,1,36,1,10,4,0,7202.857142857143
1097539,19,2100.0,26,25,1301,1,10,4,0,5660.0
1097539,18,12820.0,26,34,131,1,10,4,0,6920.0
1097539,15,7580.0,18,18,1110,1,10,4,0,6780.0
1097539,15,7680.0,18,18,1123,1,10,4,0,7305.714285714285
1097539,1,4000.0,14,1,36,1,10,4,0,7611.428571428572
1097539,15,8300.0,18,18,1120,1,10,4,0,6640.0
1097539,7,24880.0,28,9,806,1,10,4,0,9622.857142857143
1097539,15,3000.0,18,18,1107,1,10,4,0,9751.42857142857
1097539,14,3580.0,18,18,1125,1,10,4,0,8431.42857142857
1097539,15,9740.0,18,18,1118,1,10,4,0,8740.0
1097539,14,3860.0,18,18,1114,1,10,4,0,8194.285714285714
1097539,2,10360.0,28,2,49,1,10,4,0,9102.857142857143
1097539,7,19080.0,28,9,614,1,10,4,0,10642.857142857143
1097539,7,21860.0,28,9,605,1,10,4,0,10211.42857142857
1097539,15,4500.0,18,18,1104,1,10,4,0,10425.714285714286
1097539,7,25680.0,28,9,808,1,10,4,0,13582.857142857143
1097539,7,7800.0,28,9,619,1,10,4,0,13305.714285714286
1097539,1,8340.0,14,1,36,1,10,4,0,13945.714285714286
1097539,7,17760.0,28,9,783,1,10,4,0,15002.857142857143
1097539,15,3460.0,18,18,1123,1,10,4,0,12771.42857142857
1097539,1,4000.0,14,1,36,1,10,4,0,10220.0
1097539,14,2000.0,18,20,138,1,10,4,0,9862.857142857143
1097539,20,6360.0,14,35,1423,1,10,4,0,7102.857142857143
1097539,7,20600.0,28,9,589,1,10,4,0,8931.42857142857
1097539,14,4160.0,18,18,1120,1,10,4,0,8334.285714285714
1097539,2,4540.0,26,2,49,1,10,4,0,6445.714285714285
1097539,7,12200.0,28,9,607,1,10,4,0,7694.285714285715
1097539,14,3360.0,18,18,1117,1,10,4,0,7602.857142857143
1097539,7,20160.0,28,9,793,1,10,4,0,10197.142857142857
1097539,7,10060.0,28,9,593,1,10,4,0,10725.714285714286
1097539,15,7480.0,18,18,1124,1,10,4,0,8851.42857142857
1097539,7,21620.0,28,9,785,1,10,4,0,11345.714285714286
1097539,7,3720.0,28,9,593,1,10,4,0,11228.57142857143
1097539,15,3280.0,18,20,138,1,10,4,0,9954.285714285714
1097539,7,17300.0,28,9,590,1,10,4,0,11945.714285714286
1097539,1,4000.0,14,1,36,1,10,4,0,9637.142857142857
1097539,7,24980.0,28,9,782,1,10,4,0,11768.57142857143
1097539,2,10340.0,28,2,49,1,10,4,0,12177.142857142857
1097539,7,6920.0,28,9,588,1,10,4,0,10077.142857142857
1097539,15,6180.0,18,18,1111,1,10,4,0,10428.57142857143
1097539,15,2980.0,18,18,1113,1,10,4,0,10385.714285714286
1097539,1,4000.0,14,1,36,1,10,4,0,8485.714285714286
1097539,14,4060.0,18,18,1116,1,10,4,0,8494.285714285714
1097539,7,9220.0,28,9,590,1,10,4,0,6242.857142857143
1097539,15,5300.0,18,18,1121,1,10,4,0,5522.857142857143
1097539,15,10740.0,18,18,1114,1,10,4,0,6068.571428571428
1097539,14,5640.0,18,18,1110,1,10,4,0,5991.428571428572
1097539,14,1640.0,18,20,138,1,10,4,0,5800.0
1097539,7,17960.0,28,9,584,1,10,4,0,7794.285714285715
1097539,14,1340.0,18,18,1103,1,10,4,0,7405.714285714285
1097539,7,16320.0,28,9,618,1,10,4,0,8420.0
1097539,20,12440.0,14,35,1420,1,10,4,0,9440.0
1097539,7,4640.0,28,9,620,1,10,4,0,8568.57142857143
1097539,1,4000.0,14,1,36,1,10,4,0,8334.285714285714
1097539,7,28160.0,28,9,805,1,10,4,0,12122.857142857143
1097539,7,21740.0,28,9,795,1,10,4,0,12662.857142857143
1097539,7,10460.0,28,9,601,1,10,4,0,13965.714285714286
1097539,20,10140.0,14,35,1426,1,10,4,0,13082.857142857143
1097539,14,2960.0,18,18,1122,1,10,4,0,11728.57142857143
1097539,7,27240.0,28,9,796,1,10,4,0,14957.142857142857
1097539,14,3480.0,18,18,1124,1,10,4,0,14882.857142857143
1097539,7,10060.0,28,9,592,1,10,4,0,12297.142857142857
1097539,14,4260.0,18,18,1113,1,10,4,0,9800.0
1097539,7,12200.0,28,9,615,1,10,4,0,10048.57142857143
1097539,7,14600.0,28,9,606,1,10,4,0,10685.714285714286
1097539,18,9960.0,26,34,131,1,10,4,0,11685.714285714286
1097539,20,14180.0,14,35,1421,1,10,4,0,9820.0
1097539,14,3980.0,18,18,1104,1,10,4,0,9891.42857142857
1097539,7,18340.0,28,9,604,1,10,4,0,11074.285714285714
1097539,7,7180.0,28,9,584,1,10,4,0,11491.42857142857
1097625,15,4560.0,18,18,1205,2,10,4,0,10400.0
1097625,2,13420.0,28,2,49,2,10,4,0,10231.42857142857
1097625,7,17840.0,28,9,640,2,10,4,0,11357.142857142857
1097625,20,9040.0,14,35,1474,2,10,4,0,10622.857142857143
1097625,7,23800.0,28,9,652,2,10,4,0,13454.285714285714
1097625,7,23780.0,28,9,836,2,10,4,0,14231.42857142857
1097625,15,7060.0,18,18,1201,2,10,4,0,14214.285714285714
1097625,20,10000.0,14,35,1466,2,10,4,0,14991.42857142857
1097625,20,6200.0,14,35,1468,2,10,4,0,13960.0
1097625,15,3080.0,18,20,143,2,10,4,0,11851.42857142857
1097625,18,6780.0,26,34,133,2,10,4,0,11528.57142857143
1097625,10,5340.0,28,12,171,2,10,4,0,8891.42857142857
1097625,14,3360.0,18,18,1200,2,10,4,0,5974.285714285715
1097625,14,2560.0,18,18,1186,2,10,4,0,5331.428571428572
1097625,1,4000.0,14,1,36,2,10,4,0,4474.285714285715
1097625,18,8440.0,26,34,128,2,10,4,0,4794.285714285715
1097625,14,2780.0,18,18,1187,2,10,4,0,4751.428571428572
1097625,14,2340.0,18,18,1201,2,10,4,0,4117.142857142857
1097625,14,2840.0,18,18,1185,2,10,4,0,3760.0
1097625,18,11980.0,26,34,133,2,10,4,0,4991.428571428572
1097625,7,24160.0,28,9,641,2,10,4,0,8077.142857142857
1097625,7,18100.0,28,9,664,2,10,4,0,10091.42857142857
1097625,20,6560.0,14,35,1472,2,10,4,0,9822.857142857143
1097625,20,7340.0,14,35,1473,2,10,4,0,10474.285714285714
1097625,18,6660.0,26,34,128,2,10,4,0,11091.42857142857
1097625,7,26680.0,28,9,838,2,10,4,0,14497.142857142857
1097625,14,3040.0,18,18,1203,2,10,4,0,13220.0
1097625,7,5420.0,28,9,661,2,10,4,0,10542.857142857143
1097625,20,10280.0,14,35,1465,2,10,4,0,9425.714285714286
1097625,14,2560.0,18,18,1190,2,10,4,0,8854.285714285714
1097625,1,4000.0,14,1,36,2,10,4,0,8377.142857142857
1097625,15,7320.0,18,18,1199,2,10,4,0,8471.42857142857
1097625,7,18420.0,28,9,812,2,10,4,0,7291.428571428572
1097625,7,25580.0,28,9,828,2,10,4,0,10511.42857142857
1097625,7,17900.0,28,9,635,2,10,4,0,12294.285714285714
1097625,15,6380.0,18,18,1194,2,10,4,0,11737.142857142857
1097625,7,7720.0,28,9,672,2,10,4,0,12474.285714285714
1097625,6,1060.0,28,8,104,2,10,4,0,12054.285714285714
1097625,14,2340.0,18,18,1192,2,10,4,0,11342.857142857143
1097625,1,4000.0,14,1,36,2,10,4,0,9282.857142857143
1097625,14,3460.0,18,18,1204,2,10,4,0,6122.857142857143
1097625,15,9440.0,18,18,1200,2,10,4,0,4914.285714285715
1097625,15,6320.0,18,18,1186,2,10,4,0,4905.714285714285
1097625,14,3260.0,18,18,1202,2,10,4,0,4268.571428571428
1097625,15,3480.0,18,18,1193,2,10,4,0,4614.285714285715
1097625,15,6020.0,18,18,1185,2,10,4,0,5140.0
1097625,20,11960.0,14,35,1464,2,10,4,0,6277.142857142857
1097625,7,5660.0,28,9,654,2,10,4,0,6591.428571428572
1097625,7,9060.0,28,9,638,2,10,4,0,6537.142857142857
1097625,7,23760.0,28,9,657,2,10,4,0,9028.57142857143
1097625,14,2860.0,18,18,1194,2,10,4,0,8971.42857142857
1097625,7,18620.0,28,9,634,2,10,4,0,11134.285714285714
1097625,7,17660.0,28,9,667,2,10,4,0,12797.142857142857
1097625,1,5240.0,14,1,36,2,10,4,0,11837.142857142857
1097625,15,7060.0,18,18,1192,2,10,4,0,12037.142857142857
1097625,20,8380.0,14,35,1470,2,10,4,0,11940.0
1097625,7,23760.0,28,9,655,2,10,4,0,11940.0
1097625,7,14840.0,28,9,639,2,10,4,0,13651.42857142857
1097625,2,12860.0,28,2,49,2,10,4,0,12828.57142857143
1097625,14,1320.0,18,20,143,2,10,4,0,10494.285714285714
1097625,20,7040.0,14,35,1469,2,10,4,0,10751.42857142857
1097625,15,4940.0,18,18,1206,2,10,4,0,10448.57142857143
1097625,1,4000.0,14,1,36,2,10,4,0,9822.857142857143
1097625,15,9400.0,18,18,1203,2,10,4,0,7771.428571428572
1097625,15,4920.0,18,18,1190,2,10,4,0,6354.285714285715
1097625,15,7780.0,18,18,1189,2,10,4,0,5628.571428571428
1097625,18,9980.0,26,34,131,2,10,4,0,6865.714285714285
1097625,14,2820.0,18,18,1195,2,10,4,0,6262.857142857143
1097625,7,22980.0,28,9,654,2,10,4,0,8840.0
1097712,7,12740.0,28,9,495,3,10,4,0,10088.57142857143
1097712,14,1300.0,18,20,111,3,10,4,0,8931.42857142857
1097712,15,7760.0,18,18,940,3,10,4,0,9337.142857142857
1097712,7,6840.0,28,9,486,3,10,4,0,9202.857142857143
1097712,15,5280.0,18,11,164,3,10,4,0,8531.42857142857
1097712,15,6360.0,18,18,930,3,10,4,0,9037.142857142857
1097712,7,25100.0,28,9,743,3,10,4,0,9340.0
1097712,18,13620.0,26,34,128,3,10,4,0,9465.714285714286
1097712,7,8060.0,28,9,487,3,10,4,0,10431.42857142857
1097712,14,3380.0,18,18,938,3,10,4,0,9805.714285714286
1097712,1,4000.0,14,1,36,3,10,4,0,9400.0
1097712,7,26800.0,28,9,728,3,10,4,0,12474.285714285714
1097712,7,24220.0,28,9,720,3,10,4,0,15025.714285714286
1097712,1,4000.0,14,1,36,3,10,4,0,12011.42857142857
1097712,7,22220.0,28,9,478,3,10,4,0,13240.0
1097712,1,4000.0,14,1,36,3,10,4,0,12660.0
1097712,7,11580.0,28,9,497,3,10,4,0,13831.42857142857
1097712,18,10480.0,26,34,131,3,10,4,0,14757.142857142857
1097712,14,1600.0,18,18,928,3,10,4,0,11157.142857142857
1097712,2,7920.0,26,2,58,3,10,4,0,8828.57142857143
1097712,7,15580.0,28,9,718,3,10,4,0,10482.857142857143
1097712,14,1120.0,18,18,949,3,10,4,0,7468.571428571428
1097712,2,11800.0,28,2,58,3,10,4,0,8582.857142857143
1097712,1,4000.0,14,1,36,3,10,4,0,7500.0
1097712,1,4000.0,14,1,36,3,10,4,0,6574.285714285715
1097712,15,5400.0,18,18,939,3,10,4,0,7117.142857142857
1097712,14,2780.0,18,18,937,3,10,4,0,6382.857142857143
1097712,14,3380.0,18,18,927,3,10,4,0,4640.0
1097712,15,7720.0,18,18,937,3,10,4,0,5582.857142857143
1097712,1,4000.0,14,1,36,3,10,4,0,4468.571428571428
1097712,15,4840.0,18,18,946,3,10,4,0,4588.571428571428
1097712,7,19720.0,28,9,496,3,10,4,0,6834.285714285715
1097712,1,9400.0,14,1,36,3,10,4,0,7405.714285714285
1097712,20,11600.0,14,35,1397,3,10,4,0,8665.714285714286
1097712,7,21280.0,28,9,501,3,10,4,0,11222.857142857143
1097712,7,9080.0,28,9,509,3,10,4,0,11417.142857142857
1097712,7,10260.0,28,9,512,3,10,4,0,12311.42857142857
1097712,7,17980.0,28,9,731,3,10,4,0,14188.57142857143
1097712,7,22680.0,28,9,742,3,10,4,0,14611.42857142857
1097712,7,17940.0,28,9,717,3,10,4,0,15831.42857142857
1097712,1,4000.0,14,1,36,3,10,4,0,14745.714285714286
1097712,7,20000.0,28,9,740,3,10,4,0,14562.857142857143
1097712,15,4540.0,18,18,942,3,10,4,0,13914.285714285714
1097712,20,13900.0,14,35,1396,3,10,4,0,14434.285714285714
1097712,15,1000.0,18,18,949,3,10,4,0,12008.57142857143
1097712,7,13220.0,28,9,480,3,10,4,0,10657.142857142857
1097712,14,2980.0,18,18,925,3,10,4,0,8520.0
1097712,7,24500.0,28,9,484,3,10,4,0,11448.57142857143
1097712,7,26340.0,28,9,739,3,10,4,0,12354.285714285714
1097712,14,3920.0,18,18,939,3,10,4,0,12265.714285714286
1097712,14,4120.0,18,18,930,3,10,4,0,10868.57142857143
1097712,7,19220.0,28,9,506,3,10,4,0,13471.42857142857
1097712,1,4000.0,14,1,36,3,10,4,0,12154.285714285714
1097712,20,10900.0,14,35,1391,3,10,4,0,13285.714285714286
1097712,15,11020.0,18,18,932,3,10,4,0,11360.0
1097712,20,13400.0,14,35,1390,3,10,4,0,9511.42857142857
1097712,14,3200.0,18,18,946,3,10,4,0,9408.57142857143
1097712,14,1860.0,18,18,934,3,10,4,0,9085.714285714286
1097712,15,5060.0,18,18,927,3,10,4,0,7062.857142857143
1097712,7,24460.0,28,9,499,3,10,4,0,9985.714285714286
1097712,15,3620.0,18,18,947,3,10,4,0,8945.714285714286
1097712,7,9900.0,28,9,498,3,10,4,0,8785.714285714286
1097712,14,2800.0,18,18,936,3,10,4,0,7271.428571428572
1097712,15,5980.0,18,18,934,3,10,4,0,7668.571428571428
1097712,7,23160.0,28,9,719,3,10,4,0,10711.42857142857
1097712,7,11820.0,28,9,512,3,10,4,0,11677.142857142857
1097712,7,20960.0,28,9,482,3,10,4,0,11177.142857142857
1097712,7,18160.0,28,9,496,3,10,4,0,13254.285714285714
1097712,15,4880.0,18,18,944,3,10,4,0,12537.142857142857
1097712,7,14440.0,28,9,507,3,10,4,0,14200.0
1097712,7,11060.0,28,9,500,3,10,4,0,14925.714285714286
1097712,18,14320.0,26,34,133,3,10,4,0,13662.857142857143
1097712,14,3540.0,18,18,944,3,10,4,0,12480.0
1097712,7,9520.0,28,9,504,3,10,4,0,10845.714285714286
1097798,15,2540.0,18,18,863,4,10,4,0,8614.285714285714
1097798,1,3680.0,14,1,36,4,10,4,0,8442.857142857143
1097798,14,2400.0,18,18,856,4,10,4,0,6722.857142857143
1097798,7,26240.0,28,9,689,4,10,4,0,8891.42857142857
1097798,7,200000.0,28,9,460,4,10,4,0,35417.142857142855
1097798,7,16200.0,28,9,428,4,10,4,0,37225.71428571428
1097798,1,7140.0,14,1,36,4,10,4,0,36885.71428571428
1097798,7,20440.0,28,9,446,4,10,4,0,39442.857142857145
1097798,14,2680.0,18,18,849,4,10,4,0,39300.0
1097798,15,3560.0,18,18,861,4,10,4,0,39465.71428571428
1097798,15,4860.0,18,18,855,4,10,4,0,36411.42857142857
1097798,19,1885.0,26,2,58,4,10,4,0,8109.285714285715
1097798,14,1560.0,18,18,1028,4,10,4,0,6017.857142857143
1097798,7,18240.0,28,9,551,4,10,4,0,7603.571428571428
1097798,7,10600.0,28,9,434,4,10,4,0,6197.857142857143
1097798,20,13440.0,14,35,1386,4,10,4,0,7735.0
1097798,7,17820.0,28,9,688,4,10,4,0,9772.142857142857
1097798,14,4680.0,18,18,863,4,10,4,0,9746.42857142857
1097798,1,4000.0,14,1,36,4,10,4,0,10048.57142857143
1097798,7,14860.0,28,9,445,4,10,4,0,11948.57142857143
1097798,20,2000.0,14,35,1366,4,10,4,0,9628.57142857143
1097798,14,4240.0,18,18,845,4,10,4,0,8720.0
1097798,7,18540.0,28,9,429,4,10,4,0,9448.57142857143
1097798,15,3260.0,18,18,862,4,10,4,0,7368.571428571428
1097798,7,18980.0,28,9,702,4,10,4,0,9411.42857142857
1097798,14,3380.0,18,18,860,4,10,4,0,9322.857142857143
1097798,7,17840.0,28,9,449,4,10,4,0,9748.57142857143
1097798,7,17900.0,28,9,457,4,10,4,0,12020.0
1097798,7,21280.0,28,9,686,4,10,4,0,14454.285714285714
1097798,7,19420.0,28,9,687,4,10,4,0,14580.0
1097798,15,6860.0,18,18,851,4,10,4,0,15094.285714285714
1097798,14,3400.0,18,18,864,4,10,4,0,12868.57142857143
1097798,15,5120.0,18,18,854,4,10,4,0,13117.142857142857
1097798,14,5460.0,18,18,850,4,10,4,0,11348.57142857143
1097798,7,15560.0,28,9,450,4,10,4,0,11014.285714285714
1097798,15,5340.0,18,11,163,4,10,4,0,8737.142857142857
1097798,15,9700.0,18,18,850,4,10,4,0,7348.571428571428
1097798,15,4940.0,18,18,860,4,10,4,0,7074.285714285715
1097798,7,11560.0,28,9,430,4,10,4,0,8240.0
1097798,20,11740.0,14,35,1378,4,10,4,0,9185.714285714286
1097798,7,16500.0,28,9,434,4,10,4,0,10762.857142857143
1097798,15,6980.0,18,18,843,4,10,4,0,9537.142857142857
1097798,14,3120.0,18,18,843,4,10,4,0,9220.0
1097798,7,16300.0,28,9,462,4,10,4,0,10162.857142857143
1097798,14,2820.0,18,18,846,4,10,4,0,9860.0
1097798,7,13840.0,28,9,431,4,10,4,0,10185.714285714286
1097798,7,18300.0,28,9,710,4,10,4,0,11122.857142857143
1097798,1,4000.0,14,1,36,4,10,4,0,9337.142857142857
1097798,14,4680.0,18,18,861,4,10,4,0,9008.57142857143
1097798,7,17140.0,28,9,456,4,10,4,0,11011.42857142857
1097798,15,10060.0,18,18,844,4,10,4,0,10120.0
1097798,14,5540.0,18,18,848,4,10,4,0,10508.57142857143
1097798,1,4000.0,14,1,36,4,10,4,0,9102.857142857143
1097798,7,19840.0,28,9,711,4,10,4,0,9322.857142857143
1097798,2,1860.0,26,2,58,4,10,4,0,9017.142857142857
1097798,15,8020.0,18,18,846,4,10,4,0,9494.285714285714
1097798,7,5060.0,28,9,464,4,10,4,0,7768.571428571428
1097798,7,18520.0,28,9,451,4,10,4,0,8977.142857142857
1097798,7,19400.0,28,9,709,4,10,4,0,10957.142857142857
1097798,14,5920.0,18,18,853,4,10,4,0,11231.42857142857
1097798,7,21280.0,28,9,713,4,10,4,0,11437.142857142857
1097798,14,4980.0,18,18,852,4,10,4,0,11882.857142857143
1097798,7,18580.0,28,9,452,4,10,4,0,13391.42857142857
1097798,15,7720.0,18,18,845,4,10,4,0,13771.42857142857
1097798,14,3740.0,18,18,859,4,10,4,0,11660.0
1097798,15,3980.0,18,18,859,4,10,4,0,9457.142857142857
1097798,7,11240.0,28,9,462,4,10,4,0,10217.142857142857
1098057,7,7240.0,28,9,772,0,10,4,0,8211.42857142857
1098057,7,15100.0,28,9,561,0,10,4,0,9657.142857142857
1098057,15,2440.0,18,18,1027,0,10,4,0,7351.428571428572
1098057,7,9440.0,28,9,530,0,10,4,0,7597.142857142857
1098057,7,17880.0,28,9,763,0,10,4,0,9617.142857142857
1098057,14,5540.0,18,18,1017,0,10,4,0,9840.0
1098057,7,18240.0,28,9,551,0,10,4,0,10840.0
1098057,2,11000.0,28,2,58,0,10,4,0,11377.142857142857
1098057,20,7060.0,14,35,1413,0,10,4,0,10228.57142857143
1098057,7,14660.0,28,9,529,0,10,4,0,11974.285714285714
1098057,15,6380.0,18,18,1024,0,10,4,0,11537.142857142857
1098057,15,4440.0,18,18,162,0,10,4,0,9617.142857142857
1098057,7,23660.0,28,9,772,0,10,4,0,12205.714285714286
1098057,14,1840.0,18,18,1030,0,10,4,0,9862.857142857143
1098057,14,3960.0,18,18,1009,0,10,4,0,8857.142857142857
1098057,20,7260.0,14,35,1406,0,10,4,0,8885.714285714286
1098057,7,14420.0,28,9,550,0,10,4,0,8851.42857142857
1098057,14,1040.0,18,18,1027,0,10,4,0,8088.571428571428
1098057,1,4000.0,14,1,24,0,10,4,0,8025.714285714285
1098057,7,15540.0,28,9,562,0,10,4,0,6865.714285714285
1098057,1,4000.0,14,1,24,0,10,4,0,7174.285714285715
1098057,7,22960.0,28,9,560,0,10,4,0,9888.57142857143
1098057,7,26920.0,28,9,761,0,10,4,0,12697.142857142857
1098057,20,5780.0,14,35,1405,0,10,4,0,11462.857142857143
1098057,14,1940.0,18,18,1016,0,10,4,0,11591.42857142857
1098057,15,7080.0,18,18,1012,0,10,4,0,12031.42857142857
1098057,20,9320.0,14,35,1409,0,10,4,0,11142.857142857143
1098057,7,15040.0,28,9,547,0,10,4,0,12720.0
1098057,18,12640.0,26,34,129,0,10,4,0,11245.714285714286
1098057,1,4000.0,14,1,24,0,10,4,0,7971.428571428572
1098057,15,2800.0,18,18,1015,0,10,4,0,7545.714285714285
1098057,14,4000.0,18,18,1029,0,10,4,0,7840.0
1098057,14,4800.0,18,18,1015,0,10,4,0,7514.285714285715
1098057,2,12680.0,28,2,58,0,10,4,0,7994.285714285715
1098057,7,25160.0,28,9,759,0,10,4,0,9440.0
1098057,7,10440.0,28,9,771,0,10,4,0,9125.714285714286
1098057,7,13460.0,28,9,530,0,10,4,0,10477.142857142857
1098057,7,11400.0,28,9,774,0,10,4,0,11705.714285714286
1098057,7,19320.0,28,9,534,0,10,4,0,13894.285714285714
1098057,1,3820.0,14,1,40,0,10,4,0,13754.285714285714
1098057,20,11100.0,14,35,1411,0,10,4,0,13528.57142857143
1098057,14,840.0,18,18,1021,0,10,4,0,10054.285714285714
1098057,20,9120.0,14,35,1407,0,10,4,0,9865.714285714286
1098057,14,1920.0,18,18,1013,0,10,4,0,8217.142857142857
1098057,18,13560.0,26,34,133,0,10,4,0,8525.714285714286
1098057,7,7080.0,28,9,551,0,10,4,0,6777.142857142857
1098057,7,15340.0,28,9,548,0,10,4,0,8422.857142857143
1098057,15,4940.0,18,18,1028,0,10,4,0,7542.857142857143
1098057,14,2980.0,18,18,1014,0,10,4,0,7848.571428571428
1098057,14,2940.0,18,18,1027,0,10,4,0,6965.714285714285
1098057,7,20580.0,28,9,533,0,10,4,0,9631.42857142857
1098057,15,5040.0,18,18,1014,0,10,4,0,8414.285714285714
1098057,7,10800.0,28,9,529,0,10,4,0,8945.714285714286
1098057,15,3440.0,18,18,1013,0,10,4,0,7245.714285714285
1098057,7,16360.0,28,9,763,0,10,4,0,8877.142857142857
1098057,14,3540.0,18,18,1024,0,10,4,0,8957.142857142857
1098057,7,19220.0,28,9,614,0,10,4,0,11282.857142857143
1098057,7,13420.0,28,9,557,0,10,4,0,10260.0
1098057,15,2200.0,18,18,1021,0,10,4,0,9854.285714285714
1098057,7,11280.0,28,9,748,0,10,4,0,9922.857142857143
1098057,14,1460.0,18,20,116,0,10,4,0,9640.0
1098057,7,9580.0,28,9,548,0,10,4,0,8671.42857142857
1098057,15,2840.0,18,18,1016,0,10,4,0,8571.42857142857
1098057,20,7200.0,14,35,1408,0,10,4,0,6854.285714285715
1098057,14,3180.0,18,18,1012,0,10,4,0,5391.428571428572
1098057,2,8680.0,28,2,58,0,10,4,0,6317.142857142857
1098057,7,17020.0,28,9,761,0,10,4,0,7137.142857142857
1098057,7,12260.0,28,9,562,0,10,4,0,8680.0
1098057,7,29760.0,28,9,749,0,10,4,0,11562.857142857143
1098057,15,6900.0,18,18,1008,0,10,4,0,12142.857142857143
1098057,7,25420.0,28,9,614,0,10,4,0,14745.714285714286
1098057,7,10400.0,28,9,562,0,10,4,0,15777.142857142857
1098057,14,3220.0,18,18,162,0,10,4,0,14997.142857142857
1098057,7,31660.0,28,9,762,0,10,4,0,17088.571428571428
1098057,2,6620.0,26,2,58,0,10,4,0,16282.857142857143
1098057,1,4000.0,14,1,24,0,10,4,0,12602.857142857143
1098057,18,15080.0,26,34,133,0,10,4,0,13771.42857142857
1098057,6,1660.0,28,8,104,0,10,4,0,10377.142857142857
1098057,7,24640.0,28,9,760,0,10,4,0,12411.42857142857
1098057,14,1540.0,18,18,1028,0,10,4,0,12171.42857142857
1098057,7,24220.0,28,9,775,0,10,4,0,11108.57142857143
1098057,7,27860.0,28,9,751,0,10,4,0,14142.857142857143
1098057,18,10760.0,26,34,129,0,10,4,0,15108.57142857143
1098057,15,5820.0,18,18,1018,0,10,4,0,13785.714285714286
1098057,15,6680.0,18,18,1015,0,10,4,0,14502.857142857143
